name,age,experience,city,role,education,industry,salary_lpa
Employee_4206,44,2,Bangalore,AI Engineer,B.Tech,IT MNC,8.13
Employee_4207,25,8,Pune,Business Analyst,B.Tech,Fintech,7.17
Employee_4208,48,12,Indore,Data Scientist,BCA,IT MNC,9.62
Employee_4209,39,20,Chennai,Data Analyst,MCA,Government,9.67
Employee_4210,42,21,Bhopal,Business Analyst,12th/Diploma,IT Indian Company,7.7
Employee_4211,49,1,Bhopal,Data Analyst,B.Tech,Government,2.68
Employee_4212,56,7,Ahmedabad,Full Stack Developer,Bachelor's,Government,3.56
Employee_4213,43,26,Hyderabad,QA Tester,PhD,IT Indian Company,15.7
Employee_4214,44,8,Bhopal,Data Analyst,12th/Diploma,Government,3.12
Employee_4215,24,15,Ahmedabad,Business Analyst,Bachelor's,Fintech,6.96
Employee_4216,31,1,Kolkata,HR Manager,12th/Diploma,Manufacturing,2.5
Employee_4217,46,5,Lucknow,Software Developer,M.Tech,Startup,5.9
Employee_4218,29,21,Indore,Data Analyst,12th/Diploma,IT MNC,9.12
Employee_4219,32,7,Chandigarh,Product Manager,MBA,E-commerce,9.96
Employee_4220,26,25,Jaipur,Data Scientist,Bachelor's,Manufacturing,9.42
Employee_4221,50,27,Gurgaon,Data Analyst,PhD,Fintech,22.51
Employee_4222,26,4,Chennai,Cloud Engineer,Bachelor's,Healthcare,4.89
Employee_4223,30,8,Kolkata,Software Developer,M.Tech,IT MNC,9.59
Employee_4224,23,0,Indore,ML Engineer,12th/Diploma,Fintech,3.18
Employee_4225,22,8,Pune,Software Developer,B.Tech,Government,4.93
Employee_4226,51,9,Mumbai,DevOps Engineer,PhD,Fintech,13.65
Employee_4227,32,22,Chennai,ML Engineer,Bachelor's,Startup,13.75
Employee_4228,49,3,Indore,Full Stack Developer,M.Tech,E-commerce,4.46
Employee_4229,33,2,Jaipur,Business Analyst,PhD,IT MNC,6.71
Employee_4230,47,9,Hyderabad,Software Developer,BCA,Fintech,6.92
Employee_4231,34,14,Nagpur,QA Tester,BCA,Fintech,6.0
Employee_4232,29,10,Mumbai,DevOps Engineer,12th/Diploma,Manufacturing,5.69
Employee_4233,49,13,Gurgaon,Business Analyst,MCA,IT MNC,12.37
Employee_4234,51,5,Delhi,Software Developer,12th/Diploma,Government,3.21
Employee_4235,30,11,Gurgaon,Data Analyst,M.Tech,Fintech,13.13
Employee_4236,52,12,Ahmedabad,QA Tester,12th/Diploma,Fintech,5.88
Employee_4237,42,16,Chennai,AI Engineer,B.Tech,Fintech,17.97
Employee_4238,55,15,Ahmedabad,AI Engineer,B.Tech,IT Indian Company,9.03
Employee_4239,52,2,Kolkata,DevOps Engineer,MBA,IT Indian Company,4.94
Employee_4240,46,1,Bangalore,QA Tester,M.Tech,E-commerce,5.48
Employee_4241,33,10,Indore,QA Tester,MCA,Startup,6.37
Employee_4242,22,8,Kolkata,Software Developer,PhD,Manufacturing,7.19
Employee_4243,43,2,Hyderabad,DevOps Engineer,M.Tech,Manufacturing,5.06
Employee_4244,22,17,Chandigarh,Full Stack Developer,M.Tech,IT MNC,10.88
Employee_4245,22,19,Chennai,AI Engineer,MCA,Startup,18.33
Employee_4246,42,14,Lucknow,Cloud Engineer,M.Tech,Government,8.6
Employee_4247,36,13,Lucknow,ML Engineer,MCA,Startup,11.46
Employee_4248,38,1,Bangalore,HR Manager,MCA,Manufacturing,3.61
Employee_4249,43,16,Mumbai,Data Analyst,MCA,Government,10.1
Employee_4250,56,21,Bangalore,QA Tester,M.Tech,IT Indian Company,12.1
Employee_4251,37,25,Hyderabad,Cloud Engineer,M.Tech,E-commerce,17.74
Employee_4252,29,7,Bhopal,Cloud Engineer,12th/Diploma,Government,3.67
Employee_4253,38,9,Bhopal,Data Scientist,M.Tech,Government,6.62
Employee_4254,38,25,Pune,Cloud Engineer,12th/Diploma,Startup,12.76
Employee_4255,47,17,Ahmedabad,ML Engineer,MBA,Manufacturing,10.28
Employee_4256,34,24,Jaipur,QA Tester,BCA,Startup,10.94
Employee_4257,38,18,Kolkata,ML Engineer,BCA,Fintech,16.03
Employee_4258,38,7,Chennai,Data Analyst,MBA,IT MNC,9.18
Employee_4259,35,27,Chandigarh,DevOps Engineer,MBA,E-commerce,14.45
Employee_4260,27,7,Hyderabad,QA Tester,Bachelor's,Manufacturing,4.76
Employee_4261,56,2,Bhopal,QA Tester,12th/Diploma,IT MNC,2.76
Employee_4262,35,2,Nagpur,Product Manager,MCA,Government,4.02
Employee_4263,29,11,Delhi,Product Manager,PhD,IT Indian Company,14.99
Employee_4264,36,21,Jaipur,Software Developer,Bachelor's,Startup,8.45
Employee_4265,48,16,Indore,Software Developer,B.Tech,Startup,8.4
Employee_4266,34,3,Hyderabad,HR Manager,12th/Diploma,Healthcare,2.83
Employee_4267,52,16,Delhi,Business Analyst,M.Tech,IT MNC,13.89
Employee_4268,56,13,Delhi,Business Analyst,MBA,IT Indian Company,13.32
Employee_4269,27,18,Delhi,QA Tester,BCA,Manufacturing,8.85
Employee_4270,26,8,Bhopal,ML Engineer,12th/Diploma,Healthcare,5.03
Employee_4271,43,20,Pune,Software Developer,MBA,Government,10.33
Employee_4272,44,11,Bangalore,Data Scientist,PhD,Healthcare,13.46
Employee_4273,46,4,Lucknow,Business Analyst,PhD,,6.6
Employee_4274,55,10,Gurgaon,Software Developer,12th/Diploma,Healthcare,6.34
Employee_4275,47,19,Indore,Full Stack Developer,,Healthcare,11.79
Employee_4276,26,2,Kolkata,Full Stack Developer,12th/Diploma,Fintech,3.73
Employee_4277,47,20,Delhi,Data Scientist,M.Tech,Startup,20.69
Employee_4278,41,14,Hyderabad,Cloud Engineer,12th/Diploma,Startup,9.28
Employee_4279,27,13,Mumbai,Full Stack Developer,B.Tech,Government,8.78
Employee_4280,27,10,Nagpur,Product Manager,BCA,E-commerce,8.64
Employee_4281,39,19,Mumbai,Business Analyst,12th/Diploma,Healthcare,8.61
Employee_4282,25,7,Lucknow,Product Manager,MBA,IT MNC,12.97
Employee_4283,38,3,Indore,Full Stack Developer,B.Tech,Startup,4.16
Employee_4284,35,26,Chennai,Software Developer,PhD,IT Indian Company,14.5
Employee_4285,35,11,Ahmedabad,HR Manager,Bachelor's,Manufacturing,3.91
Employee_4286,34,7,Delhi,HR Manager,12th/Diploma,IT MNC,4.77
Employee_4287,28,5,Hyderabad,Product Manager,M.Tech,E-commerce,11.48
Employee_4288,36,14,Delhi,Full Stack Developer,B.Tech,Healthcare,10.08
Employee_4289,40,11,Pune,Cloud Engineer,MCA,Fintech,13.0
Employee_4290,56,15,Indore,Data Analyst,Bachelor's,E-commerce,5.62
Employee_4291,38,15,Ahmedabad,Software Developer,BCA,IT MNC,9.46
Employee_4292,56,26,Delhi,QA Tester,12th/Diploma,Fintech,9.47
Employee_4293,40,20,Kolkata,Software Developer,12th/Diploma,Government,5.49
Employee_4294,41,19,Mumbai,HR Manager,B.Tech,IT Indian Company,9.44
Employee_4295,57,19,Delhi,Full Stack Developer,PhD,Fintech,19.94
Employee_4296,56,27,Kolkata,DevOps Engineer,BCA,Fintech,11.78
Employee_4297,53,3,Kolkata,Business Analyst,MCA,IT Indian Company,5.81
Employee_4298,45,10,Bangalore,AI Engineer,Bachelor's,Startup,11.23
Employee_4299,38,12,Kolkata,Business Analyst,MBA,Startup,10.75
Employee_4300,28,8,Ahmedabad,QA Tester,BCA,Fintech,4.36
Employee_4301,22,3,Mumbai,Full Stack Developer,12th/Diploma,Manufacturing,3.83
Employee_4302,56,11,Chandigarh,Data Scientist,B.Tech,Fintech,10.24
Employee_4303,53,8,Chennai,Full Stack Developer,MCA,E-commerce,8.16
Employee_4304,57,12,Pune,Software Developer,B.Tech,Manufacturing,6.79
Employee_4305,34,15,Mumbai,Business Analyst,Bachelor's,Startup,8.98
Employee_4306,27,25,Hyderabad,Data Analyst,M.Tech,IT Indian Company,15.64
Employee_4307,35,5,Chennai,Data Scientist,M.Tech,Healthcare,8.3
Employee_4308,36,9,Kolkata,HR Manager,BCA,Healthcare,4.31
Employee_4309,25,12,Delhi,ML Engineer,B.Tech,Fintech,13.39
Employee_4310,37,6,Bangalore,ML Engineer,MBA,Fintech,15.34
Employee_4311,49,27,Indore,DevOps Engineer,MBA,Healthcare,11.38
Employee_4312,37,25,Chennai,HR Manager,M.Tech,E-commerce,13.8
Employee_4313,25,18,Indore,Cloud Engineer,M.Tech,E-commerce,12.09
Employee_4314,47,23,Hyderabad,Product Manager,B.Tech,E-commerce,16.45
Employee_4315,49,18,Hyderabad,Business Analyst,PhD,Government,12.87
Employee_4316,53,16,Chennai,DevOps Engineer,12th/Diploma,IT MNC,9.75
Employee_4317,23,12,Bangalore,ML Engineer,B.Tech,IT Indian Company,14.62
Employee_4318,52,12,Kolkata,Product Manager,MCA,IT MNC,15.78
Employee_4319,24,25,Chandigarh,Cloud Engineer,BCA,Fintech,11.14
Employee_4320,29,27,Bhopal,HR Manager,Bachelor's,E-commerce,6.97
Employee_4321,45,20,Ahmedabad,Product Manager,PhD,E-commerce,21.9
Employee_4322,36,1,Nagpur,HR Manager,MBA,Healthcare,2.74
Employee_4323,52,9,Hyderabad,Cloud Engineer,PhD,Government,8.02
Employee_4324,30,21,Kolkata,AI Engineer,B.Tech,Healthcare,11.41
Employee_4325,23,12,Ahmedabad,Data Scientist,MCA,Manufacturing,8.79
Employee_4326,29,25,Nagpur,Product Manager,PhD,E-commerce,18.38
Employee_4327,28,8,Ahmedabad,Business Analyst,M.Tech,Government,5.9
Employee_4328,37,0,Hyderabad,Product Manager,MBA,Startup,5.69
Employee_4329,56,13,Chandigarh,HR Manager,PhD,Healthcare,6.66
Employee_4330,51,15,Chennai,HR Manager,MBA,IT Indian Company,9.86
Employee_4331,31,19,Ahmedabad,Product Manager,Bachelor's,Government,8.51
Employee_4332,39,14,Delhi,HR Manager,MBA,IT MNC,11.8
Employee_4333,26,0,Mumbai,Data Analyst,PhD,Government,4.21
Employee_4334,50,16,Pune,QA Tester,,IT Indian Company,9.24
Employee_4335,55,23,Hyderabad,Business Analyst,MBA,Healthcare,17.89
Employee_4336,44,12,Jaipur,Data Analyst,MBA,E-commerce,10.0
Employee_4337,26,26,Ahmedabad,QA Tester,B.Tech,Fintech,10.95
Employee_4338,51,14,Gurgaon,AI Engineer,B.Tech,Government,9.56
Employee_4339,27,15,Lucknow,AI Engineer,M.Tech,Startup,14.48
Employee_4340,25,15,Delhi,AI Engineer,BCA,Healthcare,10.25
Employee_4341,50,1,Jaipur,ML Engineer,12th/Diploma,IT Indian Company,3.43
Employee_4342,44,16,Kolkata,ML Engineer,MCA,Government,10.26
Employee_4343,27,10,Pune,Full Stack Developer,12th/Diploma,Fintech,7.33
Employee_4344,53,7,Bangalore,DevOps Engineer,12th/Diploma,Healthcare,4.7
Employee_4345,39,19,Bhopal,Business Analyst,MBA,E-commerce,13.24
Employee_4346,36,2,Ahmedabad,Data Scientist,PhD,Manufacturing,5.6
Employee_4347,53,11,Indore,Data Analyst,M.Tech,E-commerce,8.26
Employee_4348,30,19,Chandigarh,Cloud Engineer,Bachelor's,E-commerce,7.97
Employee_4349,31,15,Lucknow,Data Scientist,PhD,E-commerce,13.8
Employee_4350,41,13,Bangalore,QA Tester,PhD,Healthcare,11.96
Employee_4351,27,15,Chandigarh,Data Scientist,Bachelor's,Manufacturing,6.0
Employee_4352,24,26,Pune,Cloud Engineer,MBA,Startup,16.11
Employee_4353,32,20,Indore,Software Developer,M.Tech,,10.25
Employee_4354,38,16,Delhi,Product Manager,MCA,IT Indian Company,15.7
Employee_4355,53,10,Delhi,DevOps Engineer,12th/Diploma,Healthcare,5.72
Employee_4356,25,16,Pune,Business Analyst,BCA,Government,8.4
Employee_4357,25,18,Indore,Full Stack Developer,M.Tech,Government,9.33
Employee_4358,38,21,Delhi,QA Tester,12th/Diploma,Manufacturing,6.16
Employee_4359,40,0,Indore,Business Analyst,Bachelor's,Government,2.5
Employee_4360,26,26,Lucknow,AI Engineer,12th/Diploma,Manufacturing,6.92
Employee_4361,53,11,Ahmedabad,Cloud Engineer,B.Tech,E-commerce,8.71
Employee_4362,43,14,Pune,QA Tester,B.Tech,Government,7.29
Employee_4363,27,17,Hyderabad,ML Engineer,BCA,Startup,14.27
Employee_4364,56,27,Gurgaon,AI Engineer,MCA,Healthcare,19.38
Employee_4365,43,22,Kolkata,Business Analyst,12th/Diploma,Fintech,9.25
Employee_4366,22,13,Mumbai,HR Manager,B.Tech,Startup,9.18
Employee_4367,41,0,Nagpur,Cloud Engineer,MCA,Government,2.95
Employee_4368,43,12,Chandigarh,AI Engineer,M.Tech,Startup,12.54
Employee_4369,32,14,Bhopal,Business Analyst,M.Tech,Manufacturing,7.91
Employee_4370,34,6,Lucknow,Product Manager,B.Tech,IT Indian Company,7.18
Employee_4371,24,14,Chennai,Business Analyst,MCA,Startup,9.13
Employee_4372,30,19,Gurgaon,Product Manager,MCA,Fintech,21.22
Employee_4373,33,9,Mumbai,Product Manager,B.Tech,E-commerce,12.59
Employee_4374,44,13,Nagpur,AI Engineer,MBA,IT MNC,13.55
Employee_4375,35,5,Chennai,Business Analyst,Bachelor's,IT Indian Company,4.23
Employee_4376,54,13,Indore,Business Analyst,MCA,Fintech,9.23
Employee_4377,39,23,Bangalore,Product Manager,M.Tech,IT Indian Company,34.25
Employee_4378,30,24,Gurgaon,Data Analyst,MBA,Government,11.64
Employee_4379,44,21,Jaipur,ML Engineer,12th/Diploma,Healthcare,8.97
Employee_4380,31,11,Bhopal,Full Stack Developer,MBA,Government,6.89
Employee_4381,40,10,Gurgaon,Business Analyst,B.Tech,E-commerce,11.28
Employee_4382,26,24,Chandigarh,Cloud Engineer,MBA,Startup,13.99
Employee_4383,44,19,Indore,QA Tester,Bachelor's,Government,5.67
Employee_4384,51,21,Delhi,Data Scientist,B.Tech,Healthcare,16.39
Employee_4385,46,23,Ahmedabad,AI Engineer,BCA,Startup,12.41
Employee_4386,49,24,Ahmedabad,AI Engineer,12th/Diploma,Government,8.26
Employee_4387,55,18,Mumbai,ML Engineer,M.Tech,Manufacturing,15.62
Employee_4388,46,1,Bhopal,Business Analyst,BCA,Fintech,3.17
Employee_4389,31,21,Nagpur,Business Analyst,MBA,E-commerce,14.93
Employee_4390,35,19,Delhi,Software Developer,MCA,IT MNC,17.95
Employee_4391,51,0,Bangalore,QA Tester,MBA,IT MNC,4.83
Employee_4392,46,7,Ahmedabad,DevOps Engineer,PhD,Startup,8.83
Employee_4393,35,24,Kolkata,HR Manager,M.Tech,Healthcare,10.32
Employee_4394,56,13,Bangalore,Cloud Engineer,M.Tech,Manufacturing,11.99
Employee_4395,55,8,Delhi,Software Developer,PhD,E-commerce,11.35
Employee_4396,31,1,Bhopal,HR Manager,MCA,E-commerce,3.38
Employee_4397,56,24,Delhi,DevOps Engineer,BCA,Fintech,17.36
Employee_4398,32,22,Indore,Data Scientist,BCA,Healthcare,11.48
Employee_4399,32,4,Nagpur,AI Engineer,MCA,IT MNC,6.94
Employee_4400,42,22,Mumbai,Product Manager,Bachelor's,Fintech,18.38
Employee_4401,42,24,Bhopal,ML Engineer,PhD,Government,10.4
Employee_4402,43,7,Hyderabad,Cloud Engineer,12th/Diploma,IT Indian Company,5.05
Employee_4403,28,15,Ahmedabad,ML Engineer,B.Tech,E-commerce,9.22
Employee_4404,38,21,Delhi,Full Stack Developer,PhD,IT MNC,20.17
Employee_4405,23,15,Delhi,Data Scientist,BCA,Fintech,14.67
Employee_4406,33,12,Kolkata,Full Stack Developer,12th/Diploma,Startup,6.61
Employee_4407,39,19,Gurgaon,DevOps Engineer,B.Tech,IT Indian Company,14.9
Employee_4408,32,14,Gurgaon,DevOps Engineer,MBA,Fintech,17.42
Employee_4409,37,0,Delhi,Data Analyst,B.Tech,Startup,4.6
Employee_4410,39,21,Lucknow,DevOps Engineer,BCA,IT MNC,12.51
Employee_4411,56,2,Bangalore,Software Developer,Bachelor's,IT MNC,5.31
Employee_4412,47,5,Kolkata,Software Developer,Bachelor's,IT Indian Company,5.04
Employee_4413,37,21,Nagpur,Product Manager,12th/Diploma,Startup,11.21
Employee_4414,27,13,Bangalore,AI Engineer,MBA,E-commerce,17.32
Employee_4415,33,3,Chennai,Business Analyst,12th/Diploma,Manufacturing,3.18
Employee_4416,34,17,Hyderabad,ML Engineer,MCA,Manufacturing,9.19
Employee_4417,25,14,Gurgaon,AI Engineer,Bachelor's,IT MNC,16.04
Employee_4418,23,8,Gurgaon,AI Engineer,12th/Diploma,Healthcare,6.57
Employee_4419,47,17,Kolkata,Software Developer,MCA,E-commerce,14.25
Employee_4420,48,2,Lucknow,ML Engineer,MBA,E-commerce,6.8
Employee_4421,48,9,Lucknow,Product Manager,M.Tech,Manufacturing,6.74
Employee_4422,36,16,Indore,Data Scientist,B.Tech,Fintech,10.52
Employee_4423,29,6,Bhopal,Data Analyst,12th/Diploma,Government,2.75
Employee_4424,28,14,Pune,Software Developer,MCA,Fintech,11.31
Employee_4425,33,0,Bhopal,Full Stack Developer,Bachelor's,IT MNC,3.39
Employee_4426,34,26,Chandigarh,Data Analyst,PhD,E-commerce,17.37
Employee_4427,38,24,Bangalore,Data Scientist,B.Tech,Fintech,19.15
Employee_4428,38,26,Bhopal,DevOps Engineer,12th/Diploma,Startup,8.32
Employee_4429,57,10,Ahmedabad,AI Engineer,Bachelor's,Startup,9.02
Employee_4430,42,16,Kolkata,QA Tester,M.Tech,Government,8.64
Employee_4431,29,4,Indore,Cloud Engineer,B.Tech,Startup,5.67
Employee_4432,26,6,Bhopal,Product Manager,BCA,Government,4.31
Employee_4433,47,18,Mumbai,AI Engineer,Bachelor's,Startup,13.36
Employee_4434,37,24,Pune,DevOps Engineer,BCA,Government,9.27
Employee_4435,57,23,Jaipur,Data Scientist,MBA,Government,11.83
Employee_4436,49,14,Bangalore,Full Stack Developer,12th/Diploma,Government,6.26
Employee_4437,50,2,Pune,Product Manager,M.Tech,E-commerce,8.68
Employee_4438,33,14,Kolkata,Product Manager,MCA,Startup,13.78
Employee_4439,51,4,Ahmedabad,Data Scientist,12th/Diploma,E-commerce,4.57
Employee_4440,44,22,Indore,Business Analyst,Bachelor's,Manufacturing,6.96
Employee_4441,37,11,Mumbai,Data Analyst,BCA,IT MNC,9.31
Employee_4442,35,19,Hyderabad,HR Manager,PhD,Government,10.7
Employee_4443,31,4,Pune,QA Tester,BCA,IT MNC,5.29
Employee_4444,28,2,Hyderabad,AI Engineer,B.Tech,Startup,6.75
Employee_4445,50,8,Delhi,Data Analyst,12th/Diploma,Startup,6.03
Employee_4446,24,25,Gurgaon,Software Developer,12th/Diploma,Startup,8.08
Employee_4447,36,8,Chennai,Data Scientist,Bachelor's,Government,6.2
Employee_4448,57,6,Gurgaon,Software Developer,PhD,IT MNC,10.83
Employee_4449,40,25,Jaipur,Full Stack Developer,BCA,Fintech,12.97
Employee_4450,34,1,Lucknow,Data Analyst,,IT MNC,3.96
Employee_4451,42,22,Chandigarh,Cloud Engineer,Bachelor's,Startup,9.55
Employee_4452,48,22,Bhopal,HR Manager,MBA,Fintech,10.29
Employee_4453,50,26,Indore,Data Scientist,BCA,Government,7.62
Employee_4454,41,20,Indore,Data Scientist,Bachelor's,Fintech,10.44
Employee_4455,46,15,Ahmedabad,HR Manager,BCA,IT Indian Company,5.04
Employee_4456,27,8,Mumbai,Product Manager,Bachelor's,Manufacturing,6.96
Employee_4457,57,12,Hyderabad,DevOps Engineer,PhD,E-commerce,16.07
Employee_4458,23,27,Kolkata,Full Stack Developer,MCA,Manufacturing,12.15
Employee_4459,43,26,Bhopal,Data Analyst,PhD,Startup,13.38
Employee_4460,53,18,Hyderabad,Data Scientist,PhD,E-commerce,16.58
Employee_4461,37,19,Ahmedabad,Data Scientist,Bachelor's,IT Indian Company,10.77
Employee_4462,39,16,Chandigarh,HR Manager,PhD,E-commerce,9.27
Employee_4463,26,5,Kolkata,Cloud Engineer,PhD,Startup,7.62
Employee_4464,57,3,Kolkata,HR Manager,PhD,IT Indian Company,4.87
Employee_4465,51,0,Jaipur,HR Manager,Bachelor's,E-commerce,2.5
Employee_4466,40,17,Ahmedabad,AI Engineer,M.Tech,Government,10.24
Employee_4467,44,18,Pune,Data Analyst,MCA,IT MNC,14.61
Employee_4468,55,8,Chandigarh,QA Tester,12th/Diploma,Fintech,3.98
Employee_4469,34,12,Gurgaon,Product Manager,BCA,Manufacturing,8.81
Employee_4470,50,7,Chandigarh,HR Manager,M.Tech,IT Indian Company,5.17
Employee_4471,57,22,Lucknow,Cloud Engineer,B.Tech,IT MNC,14.67
Employee_4472,43,12,Delhi,Product Manager,MCA,Startup,15.0
Employee_4473,57,14,Nagpur,ML Engineer,M.Tech,Fintech,13.42
Employee_4474,30,10,Chandigarh,Data Analyst,PhD,Manufacturing,7.1
Employee_4475,40,11,Bhopal,Data Scientist,12th/Diploma,IT Indian Company,5.49
Employee_4476,27,13,Hyderabad,Business Analyst,Bachelor's,,10.44
Employee_4477,36,3,Pune,ML Engineer,MBA,Healthcare,7.68
Employee_4478,41,0,Delhi,Product Manager,12th/Diploma,Government,3.19
Employee_4479,30,23,Mumbai,Product Manager,MCA,Healthcare,16.47
Employee_4480,53,3,Chennai,Data Analyst,MBA,IT Indian Company,5.83
Employee_4481,25,18,Lucknow,DevOps Engineer,Bachelor's,IT Indian Company,7.96
Employee_4482,39,8,Hyderabad,AI Engineer,12th/Diploma,E-commerce,6.74
Employee_4483,26,9,Jaipur,Data Scientist,B.Tech,Fintech,8.5
Employee_4484,41,3,Nagpur,ML Engineer,BCA,Healthcare,4.6
Employee_4485,44,19,Delhi,HR Manager,BCA,Manufacturing,8.13
Employee_4486,32,8,Bhopal,Full Stack Developer,MCA,Healthcare,5.7
Employee_4487,43,12,Nagpur,QA Tester,M.Tech,Fintech,8.36
Employee_4488,25,11,Kolkata,DevOps Engineer,Bachelor's,Healthcare,6.41
Employee_4489,50,10,Pune,Data Scientist,Bachelor's,Manufacturing,6.51
Employee_4490,55,11,Gurgaon,Full Stack Developer,BCA,IT MNC,11.78
Employee_4491,34,17,Chandigarh,QA Tester,12th/Diploma,Government,4.22
Employee_4492,30,11,Chandigarh,AI Engineer,Bachelor's,Healthcare,5.98
Employee_4493,52,15,Nagpur,QA Tester,B.Tech,Government,5.24
Employee_4494,28,4,Jaipur,Business Analyst,B.Tech,Healthcare,5.31
Employee_4495,25,19,Hyderabad,Full Stack Developer,Bachelor's,Startup,10.23
Employee_4496,40,24,Nagpur,HR Manager,Bachelor's,IT MNC,10.36
Employee_4497,51,11,Ahmedabad,Full Stack Developer,BCA,E-commerce,7.57
Employee_4498,52,20,Pune,DevOps Engineer,MCA,IT Indian Company,16.05
Employee_4499,56,24,Bhopal,Software Developer,BCA,Manufacturing,7.75
Employee_4500,42,10,Nagpur,DevOps Engineer,MCA,Healthcare,7.34
Employee_4501,52,8,Nagpur,HR Manager,PhD,Manufacturing,4.85
Employee_4502,40,17,Indore,ML Engineer,B.Tech,E-commerce,11.94
Employee_4503,52,24,Jaipur,Software Developer,,E-commerce,12.94
Employee_4504,53,2,Chennai,AI Engineer,BCA,IT MNC,7.17
Employee_4505,23,19,Chandigarh,DevOps Engineer,Bachelor's,Manufacturing,5.87
Employee_4506,31,16,Hyderabad,Software Developer,MCA,IT Indian Company,9.65
Employee_4507,23,13,Mumbai,Product Manager,BCA,Startup,12.91
Employee_4508,23,0,Gurgaon,DevOps Engineer,B.Tech,E-commerce,5.25
Employee_4509,45,16,Mumbai,Software Developer,MBA,Startup,12.51
Employee_4510,38,24,Delhi,Data Analyst,PhD,IT Indian Company,19.27
Employee_4511,53,26,Ahmedabad,ML Engineer,MCA,IT Indian Company,16.03
Employee_4512,37,7,Chandigarh,Data Scientist,B.Tech,Government,4.98
Employee_4513,37,4,Delhi,Full Stack Developer,B.Tech,IT MNC,8.92
Employee_4514,52,4,Gurgaon,Software Developer,12th/Diploma,Manufacturing,4.03
Employee_4515,45,8,Pune,Data Scientist,MBA,Fintech,11.46
Employee_4516,22,2,Chandigarh,DevOps Engineer,MCA,Manufacturing,4.26
Employee_4517,32,18,Delhi,QA Tester,BCA,Healthcare,7.2
Employee_4518,42,22,Ahmedabad,Data Scientist,MCA,IT MNC,20.55
Employee_4519,25,8,Bhopal,Product Manager,MCA,Manufacturing,7.95
Employee_4520,28,21,Bangalore,Cloud Engineer,MBA,Startup,18.06
Employee_4521,47,17,Bangalore,Cloud Engineer,M.Tech,Government,13.93
Employee_4522,33,15,Jaipur,ML Engineer,B.Tech,Manufacturing,7.25
Employee_4523,52,0,Jaipur,Business Analyst,B.Tech,IT MNC,3.92
Employee_4524,38,1,Hyderabad,Software Developer,B.Tech,IT Indian Company,3.97
Employee_4525,54,13,Jaipur,Product Manager,B.Tech,Government,6.84
Employee_4526,32,13,Lucknow,Full Stack Developer,MBA,E-commerce,9.73
Employee_4527,49,0,Chennai,AI Engineer,BCA,Government,3.1
Employee_4528,53,25,Jaipur,HR Manager,Bachelor's,Government,6.14
Employee_4529,22,25,Chandigarh,ML Engineer,12th/Diploma,Healthcare,7.7
Employee_4530,49,24,Chennai,HR Manager,M.Tech,Healthcare,12.34
Employee_4531,28,15,Jaipur,Cloud Engineer,M.Tech,Fintech,12.41
Employee_4532,23,14,Nagpur,QA Tester,PhD,IT Indian Company,7.66
Employee_4533,45,25,Mumbai,Data Analyst,B.Tech,Healthcare,13.38
Employee_4534,25,14,Lucknow,AI Engineer,PhD,Government,11.14
Employee_4535,40,11,Lucknow,AI Engineer,B.Tech,Healthcare,7.96
Employee_4536,47,15,Kolkata,HR Manager,12th/Diploma,E-commerce,6.06
Employee_4537,32,13,Chennai,Data Analyst,B.Tech,Startup,9.52
Employee_4538,32,23,Pune,Business Analyst,Bachelor's,Startup,14.83
Employee_4539,24,14,Hyderabad,Business Analyst,M.Tech,Startup,12.25
Employee_4540,33,22,Gurgaon,Business Analyst,MCA,IT MNC,19.63
Employee_4541,24,14,Chennai,DevOps Engineer,12th/Diploma,Startup,8.48
Employee_4542,48,18,Delhi,QA Tester,M.Tech,Startup,13.16
Employee_4543,23,7,Kolkata,Data Scientist,BCA,IT MNC,8.38
Employee_4544,37,1,Mumbai,ML Engineer,M.Tech,Government,4.51
Employee_4545,23,1,Bangalore,Product Manager,12th/Diploma,Government,3.57
Employee_4546,51,26,Lucknow,AI Engineer,Bachelor's,Government,8.11
Employee_4547,41,9,Mumbai,HR Manager,MBA,E-commerce,8.39
Employee_4548,49,2,Jaipur,Data Scientist,BCA,IT Indian Company,4.31
Employee_4549,46,22,Hyderabad,Cloud Engineer,MCA,Healthcare,15.49
Employee_4550,53,16,Lucknow,Product Manager,B.Tech,Fintech,13.96
Employee_4551,31,7,Kolkata,HR Manager,12th/Diploma,Healthcare,3.69
Employee_4552,54,27,Delhi,ML Engineer,BCA,Government,11.24
Employee_4553,34,22,Chennai,Full Stack Developer,12th/Diploma,Government,7.18
Employee_4554,37,3,Nagpur,AI Engineer,MCA,Startup,4.74
Employee_4555,43,13,Mumbai,QA Tester,12th/Diploma,Startup,6.84
Employee_4556,41,20,Kolkata,Business Analyst,PhD,Manufacturing,13.61
Employee_4557,48,9,Bhopal,Cloud Engineer,M.Tech,Healthcare,7.08
Employee_4558,37,0,Chennai,ML Engineer,M.Tech,Government,4.59
Employee_4559,55,3,Chandigarh,Software Developer,BCA,Healthcare,3.23
Employee_4560,53,0,Hyderabad,Cloud Engineer,Bachelor's,Manufacturing,2.99
Employee_4561,47,16,Chandigarh,Product Manager,MBA,Startup,16.35
Employee_4562,46,25,Lucknow,Software Developer,BCA,Government,6.67
Employee_4563,23,16,Gurgaon,Cloud Engineer,12th/Diploma,IT MNC,12.95
Employee_4564,33,6,Bangalore,HR Manager,MCA,Government,4.0
